tweet,id,name,location,topic,created_at,processed_on
Hands up if you didn’t see this one coming? #PfizerVaccine #surprise #conspiracytheory https://t.co/04qK5gBCWA,1389621964151693312,Anu Johanna #KBF,"London, UK",PfizerVaccine ,Tue May 04 16:44:28 +0000 2021,2021-05-11 21:08:05
"@OregonGovBrown Great! We need plenty of #PfizerVaccine available for the 12-15 year olds starting next week, when… https://t.co/zaYKwWogva",1389621484507648003,Cindy Schaufenbuel,"Portland, OR",PfizerVaccine ,Tue May 04 16:42:34 +0000 2021,2021-05-11 21:08:05
I am so happy that they’ve approved and are preparing to authorize #PfizerVaccine to children 12-15 years old. Chil… https://t.co/pb3tfLPsvM,1389620178242134016,|X| One Of A Kind |X| 514 |X|,❣️Endlessly Dreaming❣️,PfizerVaccine ,Tue May 04 16:37:23 +0000 2021,2021-05-11 21:08:05
That's shot number 2 done. I'm fully vaccinated.  #spreadrespectnotcovid #vaccinated #PfizerVaccine… https://t.co/7KnuiG82jv,1389620121686118408,Josh Gaming 🎮,United States,PfizerVaccine ,Tue May 04 16:37:09 +0000 2021,2021-05-11 21:08:05
@nhannahjones Fully Vaccinated w/ the #PfizerVaccine and STILL wearing my #Mask😷 too‼️ #GetVaccinated #WearAMask,1389617811618664451,Robin,East Coast Snob...Always😜,PfizerVaccine ,Tue May 04 16:27:58 +0000 2021,2021-05-11 21:08:05
"Took #PfizerVaccine before 6 days !
Plus he suffered difficult #breathing, body #pain  and loss of #appetite since… https://t.co/vlB9Wid9AY",1389617705662169089,Dr. R_ Kreaz,"British Columbia, Canada",PfizerVaccine ,Tue May 04 16:27:33 +0000 2021,2021-05-11 21:08:05
"After reflecting on the #KentStateShootings, @Geraldo talks to @RepTimRyan (D-OH) about the dearth of workers acros… https://t.co/sMi7F1zNQJ",1389617050541334545,Newsradio WTAM 1100,"Cleveland, OH, USA",PfizerVaccine ,Tue May 04 16:24:57 +0000 2021,2021-05-11 21:08:05
"Get informed ✨ Get #PfizerVaccine 

Covid Vaccines: Last Week Tonight with John Oliver (HBO) https://t.co/aD28yUaFUr via @YouTube",1389615331845582850,C2,"Miami Beach, FL",PfizerVaccine ,Tue May 04 16:18:07 +0000 2021,2021-05-11 21:08:05
Got my shot! #vaccinated #COVIDVaccination #PfizerVaccine #Ottawa https://t.co/pVpkz2qOOA,1389615208629477385,chantel ward,"Ottawa, Ontario",PfizerVaccine ,Tue May 04 16:17:38 +0000 2021,2021-05-11 21:08:06
"Update on #GatesDivorce: individuals who got the #PfizerVaccine will go with Melinda, while those who received the… https://t.co/q641ZviaTZ",1389614987585499138,"Nut Krukowski, J.D.",,PfizerVaccine ,Tue May 04 16:16:45 +0000 2021,2021-05-11 21:08:06
"@ICMRDELHI @PMOIndia @narendramodi @MoHFW_INDIA 
  @IsraeliPM @DutchMFA @healthgovau @PEI_Germany Req to investigat… https://t.co/7xtRao5yMN",1389614671607394306,sadanjan Mallireddy,,PfizerVaccine ,Tue May 04 16:15:30 +0000 2021,2021-05-11 21:08:06
"Mission Accomplished!  5 days from now I'll be getting my first dose of the #PfizerVaccine 😃 

Gets yours too!  Tog… https://t.co/f541Z5rBz2",1389612157751418880,Rockin' Robin ^j^ #ExpelTheSedionists,With my hubby,PfizerVaccine ,Tue May 04 16:05:30 +0000 2021,2021-05-11 21:08:06
Got first shot today. 😊👍#COVIDVaccination #PfizerVaccine,1389611638798626823,Rootless Cosmopolitan,Somewhere in the world.,PfizerVaccine ,Tue May 04 16:03:27 +0000 2021,2021-05-11 21:08:06
"Heading out to get my second vaccination for #Covid.

This is how we love our neighbors in a pandemic. 

#PfizerVaccine",1389611362666569743,Dillon Naber Cruz : Antifa Author and Theologian,"Lancaster, PA",PfizerVaccine ,Tue May 04 16:02:21 +0000 2021,2021-05-11 21:08:06
@nytimes My second #PfizerVaccine shot was easier than the first.,1389610932603703300,America In Context,"New England, USA",PfizerVaccine ,Tue May 04 16:00:38 +0000 2021,2021-05-11 21:08:06
"Since I got my #COVID19 vaccine on May the 4th, does that mean I gain Jedi powers too?? Either way, huge thanks to… https://t.co/K0lIWFGPik",1389609824543981569,Spencer Gill,"Guelph, Ontario",PfizerVaccine ,Tue May 04 15:56:14 +0000 2021,2021-05-11 21:08:06
Oh Happy Day!!! #PfizerVaccine #CovidVaccine https://t.co/EJiV75Djub,1389608926807838724,SomeWeirdPodcast,,PfizerVaccine ,Tue May 04 15:52:40 +0000 2021,2021-05-11 21:08:06
"Things to do today:

Get #FlockOfSeagulls to the hospital for dose #2 of the #PfizerVaccine.

Go to the local bowli… https://t.co/Ny9t3Zi7rB",1389608768351113216,Deni,In my happy place,PfizerVaccine ,Tue May 04 15:52:02 +0000 2021,2021-05-11 21:08:06
#Scarborough #popup clinic #PfizerVaccine @VaxHuntersCan @gary_srp @VijayThaniMPP @cynthialai44 @SHNcares… https://t.co/c3S3n5umAr,1389608218972803077,Dr. Jemy Joseph,"Toronto, Ontario",PfizerVaccine ,Tue May 04 15:49:51 +0000 2021,2021-05-11 21:08:06
#PfizerVaccine raises 2021 sales forecast for #COVID19 #vaccines to $26b https://t.co/4WtoYShhkd,1389608059400597512,Zhang Heqing,Pakistan,PfizerVaccine ,Tue May 04 15:49:13 +0000 2021,2021-05-11 21:08:06
Had no side effects from my second covid vaccine!! 🎉🎉🎉 I’m 96 hours post vaccine 💉 #PfizerVaccine,1389607777069420546,Em,,PfizerVaccine ,Tue May 04 15:48:06 +0000 2021,2021-05-11 21:08:06
I am fully vaccinated and ill pribably be wearing masks in crowds/indoor spaces until the following: 90% of america… https://t.co/sVLsNxMVwR,1389607340706603009,Spooky Mar,"Fort Lauderdale, FL",PfizerVaccine ,Tue May 04 15:46:22 +0000 2021,2021-05-11 21:08:06
"Thank you science! #Vaccinate, #COVID19, #science, #PfizerVaccine  

BioNTech expects Covid vaccine data on kids ag… https://t.co/TKoCWyALcf",1389605767909683206,Susanna Schellenberg," New York, NY",PfizerVaccine ,Tue May 04 15:40:07 +0000 2021,2021-05-11 21:08:06
💉💉💋She’s fully vaccinated baby!! and she needs a nail infill too 😂#PfizerVaccine #COVIDVaccination… https://t.co/IxhO6LbeVu,1389604277778329601,Rhiannon,"North West, England",PfizerVaccine ,Tue May 04 15:34:12 +0000 2021,2021-05-11 21:08:06
Dose #1 done. #PfizerVaccine,1389604087096823810,Bruno,Croatia,PfizerVaccine ,Tue May 04 15:33:26 +0000 2021,2021-05-11 21:08:06
"$PFE options bulls are loading up on May 40 calls today

#Pfizer #PfizerVaccine 

https://t.co/WBFXzMBdsm",1389603811858190340,Schaeffer's Investment Research,"Cincinnati, OH",PfizerVaccine ,Tue May 04 15:32:20 +0000 2021,2021-05-11 21:08:06
"In other words, the #Pfizervaccine is ineffective against mutations https://t.co/Ol07b40svP",1389603642978672641,ConcernedHKFather,,PfizerVaccine ,Tue May 04 15:31:40 +0000 2021,2021-05-11 21:08:06
"Centre may allow #Pfizer #vaccine to be used in #India

#PfizerVaccine #COVID19 #CovidVaccine  

https://t.co/9l0d5QhPVM",1389602820446253056,The Interview Times,Bhubaneshwar ,PfizerVaccine ,Tue May 04 15:28:24 +0000 2021,2021-05-11 21:08:06
Israel examines myocarditis linked to #PfizerVaccine -BioNTech Covid-19 vaccine https://t.co/qabKnzh2Jb,1389602520478015488,KRoshan,,PfizerVaccine ,Tue May 04 15:27:13 +0000 2021,2021-05-11 21:08:06
Hope everyone else is doing the same. Let's get vaxxed and eradicate this thing from existence. #pfizervaccine… https://t.co/ffeY3dxJQz,1389602123021791243,Mark Verile,New York City region,PfizerVaccine ,Tue May 04 15:25:38 +0000 2021,2021-05-11 21:08:06
Any day the @US_FDA  is expected to authorize the @Pfizer #vaccine for ages 12 &amp; up.  Do you think it should become… https://t.co/0c2qodqSxA,1389597169829781505,Beth Cefalu,,PfizerVaccine ,Tue May 04 15:05:57 +0000 2021,2021-05-11 21:08:06
No  #Pfizervaccine for my family https://t.co/mWXmQGcsxY,1389597051193757697,ConcernedHKFather,,PfizerVaccine ,Tue May 04 15:05:29 +0000 2021,2021-05-11 21:08:06
And his parents have no recourse. #Pfizer #PfizerVaccine #VAERS #covidvaccine #Fauci ⁦@NIHDirector⁩ ⁦via… https://t.co/fQ7pfrs15w,1389596328758374413,White Suburban Mom (parler: @WhiteSuburbanMom),Valley of the Sun,PfizerVaccine ,Tue May 04 15:02:36 +0000 2021,2021-05-11 21:08:06
"Calling all New Mexico teens ages 16 and up - you are now eligible for the COVID-19 vaccine! 📣

#GetTheFacts… https://t.co/cbmPToTQ6Z",1389595896023760896,NM Dept. of Health,"New Mexico, USA",PfizerVaccine ,Tue May 04 15:00:53 +0000 2021,2021-05-11 21:08:06
@flyingbeast320 In case India didn't had any vaccine and If America would have provided  #PfizerVaccine in Rs1400 t… https://t.co/3h8G52zWiF,1389591658736410630,Sanghmitra Rathore,"Ajmer, India",PfizerVaccine ,Tue May 04 14:44:03 +0000 2021,2021-05-11 21:08:06
"2nd DOES💉!!!!!!!!!!!!!!!!!!!!!!!!!!!
#PfizerVaccine https://t.co/bGmhmwBUIn",1389589289315487746,Kumiko Matsui🦭🐋🐬🐳🐎,"Washington, DC",PfizerVaccine ,Tue May 04 14:34:38 +0000 2021,2021-05-11 21:08:06
"I hope this was the case for Covid-19 vaccines #CovidVaccine #Moderna #PfizerVaccine #AstraZeneca #COVID19

Pahabol… https://t.co/y8iXVEpojh",1389587643785117697,"AJ Balite, CIE",,PfizerVaccine ,Tue May 04 14:28:06 +0000 2021,2021-05-11 21:08:06
@AnaCabrera Great news! #PfizerVaccine 👍🏽,1389585684806123521,Becca Burns,Mexico,PfizerVaccine ,Tue May 04 14:20:19 +0000 2021,2021-05-11 21:08:06
"My wife has completed her second vaccination with COVID-19 by Pfizer. The second time there was a side reaction, ca… https://t.co/pM85Z7H9QP",1389578859108962306,tkfmmtsm,Japan,PfizerVaccine ,Tue May 04 13:53:11 +0000 2021,2021-05-11 21:08:06
"I got the second #PfizerVaccine yesterday and Bill and Melinda Gates announced they were getting divorced. 

I thin… https://t.co/jyuQsz4bZa",1389576573334876166,Jewish Space Laser,"Portland, OR",PfizerVaccine ,Tue May 04 13:44:06 +0000 2021,2021-05-11 21:08:06
"#WalkUps at MAP vaccine clinic today
(Tuesday, May 4) at #ManassasParkCommunityCenter
#PfizerVaccine being used at… https://t.co/6okOmIEYhK",1389574941956321280,PWHD,,PfizerVaccine ,Tue May 04 13:37:37 +0000 2021,2021-05-11 21:08:06
"Currently sitting with my step daughter at her 1st covid vaccine!😃
#GetVaccinatedASAP #PfizerVaccine #CovidVaccine",1389574751945900039,Kelly,United States,PfizerVaccine ,Tue May 04 13:36:52 +0000 2021,2021-05-11 21:08:06
"Pfizer raises 2021 sales forecast for Covid vaccines to $26 bn

https://t.co/a6n85zcIVl

@ecr9495 | #PfizerVaccine https://t.co/8kroGiabd9",1389574627870101508,ECR_Newswatch,Durban,PfizerVaccine ,Tue May 04 13:36:22 +0000 2021,2021-05-11 21:08:06
1st dose of the Pfizer vaccine done. #vaccination #COVID19 #pfizer #PfizerVaccine #PfizerBioNTech,1389573789516664832,Karnan,Singapore,PfizerVaccine ,Tue May 04 13:33:03 +0000 2021,2021-05-11 21:08:06
"Finally got it done. Not doing it because I'm concerned about getting it. Doing it to keep my family safe, and I'd… https://t.co/fZQoD5RsH7",1389573655617806339,Nathan Fry,Michigan,PfizerVaccine ,Tue May 04 13:32:31 +0000 2021,2021-05-11 21:08:06
"US Tech leading the decline in stock indices this afternoon.

*69.9% of CFD clients lose money
#Amazon #NASDAQ… https://t.co/DZfVd5qOLb",1389572885346455567,Trade Nation,Everywhere,PfizerVaccine ,Tue May 04 13:29:27 +0000 2021,2021-05-11 21:08:06
"Pfizer forecasts $26bn from annual sales of Covid-19 vaccine https://t.co/zIfw22UHhp
#PfizerVaccine",1389571351581704197,Cathy ⚘Socialist 🌏#SistersNotStrangers,#TrueNorth,PfizerVaccine ,Tue May 04 13:23:21 +0000 2021,2021-05-11 21:08:06
"I can’t tell if I’m just unmotivated,or if that’s the second dose kicking in. #PfizerVaccine",1389571149042946054,Craig you can call me Craig,"Durham, NC",PfizerVaccine ,Tue May 04 13:22:33 +0000 2021,2021-05-11 21:08:06
Day 2 - Woke up after not sleeping much feeling exhausted and *very* achy. Major headache. Resting. But thankful fo… https://t.co/7r8HUyDShn,1389570552466010114,Jason Rodriguez,Michigan,PfizerVaccine ,Tue May 04 13:20:11 +0000 2021,2021-05-11 21:08:06
Feeling nauseous this morning. I'm blaming #PfizerVaccine and calling it a side effect. Nothing to do with reflecti… https://t.co/IquOkAIVmV,1389569775291019264,John Yarborough,St. Louis,PfizerVaccine ,Tue May 04 13:17:06 +0000 2021,2021-05-11 21:08:06
"I got my Superhero card!! Now i’m just waiting on my powers to kick in! 
#PfizerVaccine https://t.co/eZ08LAXVlP",1389569466527277057,☆ MurningStar ☆,Comissions open,PfizerVaccine ,Tue May 04 13:15:52 +0000 2021,2021-05-11 21:08:06
"Next week? How about today, please!?!  Our kids need to be protected ASAP! #FDA #EUA  #PfizerVaccine https://t.co/g2dFi5CQik",1389567491794419713,Science Betty🌹,"North Carolina, USA",PfizerVaccine ,Tue May 04 13:08:01 +0000 2021,2021-05-11 21:08:06
"If findings by IPC are genuine, then #PfizerVaccine linked to more deaths in #Israel than #AstraZeneca in the whole… https://t.co/i1y3RHsoVk",1389566924879769603,#NoVaccinePassports #NoVaccinePassport,,PfizerVaccine ,Tue May 04 13:05:46 +0000 2021,2021-05-11 21:08:06
Update: No symptoms or issues from either dose. 😅 #PfizerVaccine https://t.co/jlsdg7M52n,1389566696843788291,Marlon,Global ✈️,PfizerVaccine ,Tue May 04 13:04:52 +0000 2021,2021-05-11 21:08:06
I’m officially covid positive but thanks to #PfizerVaccine I don’t feel like dying. It’s kinda feels like a cold.,1389565562322362374,=,Planet Earth,PfizerVaccine ,Tue May 04 13:00:21 +0000 2021,2021-05-11 21:08:06
Vaccine Shot #2 today! #PfizerVaccine #publichealth #savinglives #ForThoseWeLost https://t.co/uYdFyyCsZy,1389564857867984897,"Dr. Shawnte Elbert, EdD, MCHES, CHWP, CHWC","Columbus, OH",PfizerVaccine ,Tue May 04 12:57:33 +0000 2021,2021-05-11 21:08:06
Meanwhile at a Home Depot in California this guy had an opinion about vaccination &amp; “harmaceuticals” #PfizerVaccine… https://t.co/vAxhZprZbw,1389563583760060417,Dinar,United States,PfizerVaccine ,Tue May 04 12:52:29 +0000 2021,2021-05-11 21:08:06
"@chetan_bhagat 
You were saying?
#PfizerVaccine 
@MoHFW_INDIA https://t.co/IcIghkgqvF",1389561685770346500,Parag Amalnerkar,,PfizerVaccine ,Tue May 04 12:44:57 +0000 2021,2021-05-11 21:08:06
So excited my young teens will be able to get #PfizerVaccine soon!,1389560870229864452,Helen Mathison 😷,,PfizerVaccine ,Tue May 04 12:41:42 +0000 2021,2021-05-11 21:08:06
"A disturbing article of a 2 yo baby girl dying after 2nd shot of #PfizerVaccine!
https://t.co/Bc1tiCoQZs",1389559770684608512,Pacific Geopolitics,"Port Moresby, PNG",PfizerVaccine ,Tue May 04 12:37:20 +0000 2021,2021-05-11 21:08:06
This week's newsletter is about my experience with both doses of the #PfizerVaccine and how it affected my workouts… https://t.co/4VQIRqOROw,1389556915294855170,Hollie S,Windy Desert of Norcal,PfizerVaccine ,Tue May 04 12:25:59 +0000 2021,2021-05-11 21:08:06
@DrShinoy @sandipsabharwal @PMOIndia @narendramodi And this was also the reason #PfizerVaccine not allowed initiall… https://t.co/8cPlKYSpXP,1389556014450548745,fail trader,"California, USA",PfizerVaccine ,Tue May 04 12:22:25 +0000 2021,2021-05-11 21:08:06
"Lack of vaccine in india..only lockdown is not a solution.. better bring #PfizerVaccine to India Asap
Dear… https://t.co/O5RyStBqF7",1389555109537796100,KKR🌳🌳,"KA, India",PfizerVaccine ,Tue May 04 12:18:49 +0000 2021,2021-05-11 21:08:06
"#finishedwatching #Covid reports ?

Stubborn one thousand case average to fall in coming week.  Can #PfizerVaccine… https://t.co/e1AooIuU7Z",1389553996059357184,circa metwo,,PfizerVaccine ,Tue May 04 12:14:23 +0000 2021,2021-05-11 21:08:06
"@dolmenman1 @fascinatorfun Sinovac 
#PfizerVaccine is not about releasing data-its about how many orders they can r… https://t.co/eRPEhtJPhh",1389553838559047680,OnExmoor: Retired Immunologist,Exmoor-Soon to be Stavanger ,PfizerVaccine ,Tue May 04 12:13:46 +0000 2021,2021-05-11 21:08:06
Take your vaccine now. If you are eligible and if it is available make an appointment and get it done. This pandemi… https://t.co/Foavw2uELx,1389553154698579987,Manabesh Nath 🧠 Fully Vaccinated 💉,New Delhi,PfizerVaccine ,Tue May 04 12:11:03 +0000 2021,2021-05-11 21:08:06
"Second jab update: feels like someone beat on my arm with a hammer. Mild headache last night, and right now, otherw… https://t.co/QbM7zJBrgb",1389550111802396672,John Yorio,"Atlanta, GA",PfizerVaccine ,Tue May 04 11:58:57 +0000 2021,2021-05-11 21:08:06
"@chetan_bhagat
Reason: Israeli People Committee’s Report Find Catastrophic Side Effects Of #PfizerVaccine To Every… https://t.co/4ldxLPgHDN",1389546476691464201,Sudhir Mishra,Faridabad,PfizerVaccine ,Tue May 04 11:44:31 +0000 2021,2021-05-11 21:08:06
"@chetan_bhagat Wow --
This is what had made this WORLD such a paradise for #FoolishPerspectives
#ChetanBhagat selli… https://t.co/fPGOkrlpOe",1389544471147188227,FoolishPerspectives,"Chennai, India",PfizerVaccine ,Tue May 04 11:36:33 +0000 2021,2021-05-11 21:08:06
@pfizer Don’t give it to GoI but send it straight to state governments who would do a far better job 🙏🙏#vaccine #PfizerVaccine,1389543957307133952,ра́зные челове́к,PUNE :),PfizerVaccine ,Tue May 04 11:34:30 +0000 2021,2021-05-11 21:08:06
As of today I’m fully vaccinated. #PfizerVaccine,1389539459545255942,SoCoTate,"Colorado, USA",PfizerVaccine ,Tue May 04 11:16:38 +0000 2021,2021-05-11 21:08:06
Govt  must take initiative to find out the cause of death @PMOIndia @ICMRDELHI @WHOWPRO #vaccine #PfizerVaccine https://t.co/79ppUpSeqf,1389539308810342404,Anand Chaturvedi,"Mumbai, India",PfizerVaccine ,Tue May 04 11:16:02 +0000 2021,2021-05-11 21:08:06
#Poonawala &amp; #Chaaiwala dragged india to its knees. #COVIDEmergencyIndia #Covishield is #AstraZeneca and AstraZenec… https://t.co/vQg1AqEOyl,1389538508088365057,Abhishek M R,"Mysore, India",PfizerVaccine ,Tue May 04 11:12:51 +0000 2021,2021-05-11 21:08:06
Pfizer Inc says plans U.S. BLA submission for its COVID19 vaccine for ages between 16 years to 85 years at end of M… https://t.co/9BvqKQRBBC,1389537521902624777,CN Wire,Shanghai HongKong,PfizerVaccine ,Tue May 04 11:08:56 +0000 2021,2021-05-11 21:08:06
@MeidasTouch ✋🙋‍♀️I'm fully vaccinated with the #PfizerVaccine and have achieved 95% immunity. 😄,1389537129651269637,Norma P🐾🐾🐕🐕💖😊😷🇺🇸🌊,Los Angeles,PfizerVaccine ,Tue May 04 11:07:22 +0000 2021,2021-05-11 21:08:06
@euronews We’d like to fact-check the “fact-checkers” #PfizerVaccine #ModernaVaccine #JohnsonAndJohnsonVaccine,1389536301507125251,ResistTheCriminalGlobalists,,PfizerVaccine ,Tue May 04 11:04:05 +0000 2021,2021-05-11 21:08:06
Ya! So excited! 3 months from today I’m scheduled for my 2nd dose! #sarcasm @fordnation @celliottability @JohnTory… https://t.co/wct38U0GYw,1389535405243043842,Howard “Freight Train”,Canada,PfizerVaccine ,Tue May 04 11:00:31 +0000 2021,2021-05-11 21:08:06
Next on #ABC11  local doctor @DrAlexaMM checks in live with @JohnClarkABC11 and I talking about the #PfizerVaccine… https://t.co/QD6qh7NyCV,1389529904438550536,@AmberRupinta (ABC11,Raleigh,PfizerVaccine ,Tue May 04 10:38:40 +0000 2021,2021-05-11 21:08:06
